volume_tests,company_id,company_type,time,date,month,year,day,is_weekend,season,avg_pesq_score,quality_too_poor,number_busy,temporarily_unable_test,outage_hrs,number_test_types,numbers_tested,followup_tests
45526,2,Enterprise,2018-12-17,17,12,2018,Mon,0,Winter,3.808583,4,259,4,9255.59,3,2859,200
46324,2,Enterprise,2018-12-18,18,12,2018,Tues,0,Winter,3.809793,1,57,54,9248.71,3,2854,75
46954,2,Enterprise,2018-12-19,19,12,2018,Wed,0,Winter,3.778833,46,104,4,9239.89,3,2858,150
46747,2,Enterprise,2018-12-20,20,12,2018,Thurs,0,Winter,3.798958,7,43,0,9239.89,3,2857,75
45804,2,Enterprise,2018-12-21,21,12,2018,Fri,0,Winter,3.81113,6,26,0,9239.89,3,2757,0
25350,2,Enterprise,2018-12-22,22,12,2018,Sat,1,Winter,3.800628,1,40,54,9249.47,3,693,100
24051,2,Enterprise,2018-12-23,23,12,2018,Sun,1,Winter,3.807322,0,13,0,9260.84,3,624,75
45243,2,Enterprise,2018-12-24,24,12,2018,Mon,0,Winter,3.806709,1,548,0,9254.01,3,2872,450
46672,2,Enterprise,2018-12-25,25,12,2018,Tues,0,Winter,3.801765,6,96,1,9263.89,3,2856,100
46800,2,Enterprise,2018-12-26,26,12,2018,Wed,0,Winter,3.797083,14,441,0,9263.89,3,2860,250
46342,2,Enterprise,2018-12-27,27,12,2018,Thurs,0,Winter,3.807764,4,235,0,9263.89,3,2859,235
45712,2,Enterprise,2018-12-28,28,12,2018,Fri,0,Winter,3.805809,6,181,0,9263.98,3,2763,225
25130,2,Enterprise,2018-12-29,29,12,2018,Sat,1,Winter,3.803667,0,3,15,9263.89,3,687,0
24240,2,Enterprise,2018-12-30,30,12,2018,Sun,1,Winter,3.803891,0,198,0,9263.89,3,626,150
45519,2,Enterprise,2018-12-31,31,12,2018,Mon,0,Winter,3.802616,9,156,0,9264.21,3,2860,175
46409,2,Enterprise,2019-01-01,1,1,2019,Tues,0,Winter,3.801583,7,109,0,9263.89,3,2855,75
46866,2,Enterprise,2019-01-02,2,1,2019,Wed,0,Winter,3.819833,9,611,4,9253.04,3,2868,450
46095,2,Enterprise,2019-01-03,3,1,2019,Thurs,0,Winter,3.837384,5,535,0,9225.01,3,2864,375
45294,2,Enterprise,2019-01-04,4,1,2019,Fri,0,Winter,3.817353,0,218,5,9215.89,3,2760,150
25622,2,Enterprise,2019-01-05,5,1,2019,Sat,1,Winter,3.804076,0,901,0,9216.21,3,710,725
24010,2,Enterprise,2019-01-06,6,1,2019,Sun,1,Winter,3.811723,0,300,0,9215.89,3,625,200
45989,2,Enterprise,2019-01-07,7,1,2019,Mon,0,Winter,3.826375,7,553,410,9224.13,3,2866,500
46998,2,Enterprise,2019-01-08,8,1,2019,Tues,0,Winter,3.811583,7,233,169,9231.14,3,2860,225
47019,2,Enterprise,2019-01-09,9,1,2019,Wed,0,Winter,3.800678,17,314,0,9215.89,3,2861,275
45950,2,Enterprise,2019-01-10,10,1,2019,Thurs,0,Winter,3.797322,6,272,0,9215.89,3,2856,175
45496,2,Enterprise,2019-01-11,11,1,2019,Fri,0,Winter,3.799662,2,214,0,9215.89,3,2761,300
25650,2,Enterprise,2019-01-12,12,1,2019,Sat,1,Winter,3.802042,12,601,0,9215.89,3,695,325
24389,2,Enterprise,2019-01-13,13,1,2019,Sun,1,Winter,3.80425,5,711,0,9215.93,3,635,450
45902,2,Enterprise,2019-01-14,14,1,2019,Mon,0,Winter,3.808376,4,400,0,9294.4,3,2873,400
47075,2,Enterprise,2019-01-15,15,1,2019,Tues,0,Winter,3.814561,5,659,0,9243.96,3,2879,632
46765,2,Enterprise,2019-01-16,16,1,2019,Wed,0,Winter,3.820837,22,666,0,9206.44,3,2899,600
46960,2,Enterprise,2019-01-17,17,1,2019,Thurs,0,Winter,3.803389,10,725,285,9193.21,3,2983,399
46195,2,Enterprise,2019-01-18,18,1,2019,Fri,0,Winter,3.802875,4,606,15,9191.89,3,2890,274
25516,2,Enterprise,2019-01-19,19,1,2019,Sat,1,Winter,3.807208,0,670,0,9205.1,3,727,424
24291,2,Enterprise,2019-01-20,20,1,2019,Sun,1,Winter,3.808,2,720,27,9191.89,3,657,425
47497,2,Enterprise,2019-01-21,21,1,2019,Mon,0,Winter,3.814268,14,1537,0,9142.07,3,3016,1224
48076,2,Enterprise,2019-01-22,22,1,2019,Tues,0,Winter,3.807615,28,1622,0,9093.46,3,3012,676
47159,2,Enterprise,2019-01-23,23,1,2019,Wed,0,Winter,3.801792,13,801,0,9073.18,3,3023,493
46981,2,Enterprise,2019-01-24,24,1,2019,Thurs,0,Winter,3.808417,5,611,0,9071.9,3,3020,253
46031,2,Enterprise,2019-01-25,25,1,2019,Fri,0,Winter,3.808625,13,830,0,9072.35,3,2918,415
25249,2,Enterprise,2019-01-26,26,1,2019,Sat,1,Winter,3.801203,2,951,37,9071.9,3,725,230
24238,2,Enterprise,2019-01-27,27,1,2019,Sun,1,Winter,3.806125,1,971,0,9071.9,3,659,225
45854,2,Enterprise,2019-01-28,28,1,2019,Mon,0,Winter,3.779667,5,1096,0,9071.9,3,3024,435
47165,2,Enterprise,2019-01-29,29,1,2019,Tues,0,Winter,3.634792,2,1164,8,9071.79,3,3040,525
46762,2,Enterprise,2019-01-30,30,1,2019,Wed,0,Winter,3.632917,6,675,0,9069.67,3,3036,285
46746,2,Enterprise,2019-01-31,31,1,2019,Thurs,0,Winter,3.626917,5,676,0,9047.9,3,3038,285
7679,2,Enterprise,2019-02-01,1,2,2019,Fri,0,Spring,3.633913,0,99,0,9047.9,3,764,5
24947,2,Enterprise,2019-02-02,2,2,2019,Sat,1,Spring,3.632667,2,450,0,9047.9,3,712,25
23676,2,Enterprise,2019-02-03,3,2,2019,Sun,1,Spring,3.636083,1,385,0,9047.9,3,646,25
45403,2,Enterprise,2019-02-04,4,2,2019,Mon,0,Spring,3.632917,5,523,61,9048.36,3,3028,175
46362,2,Enterprise,2019-02-05,5,2,2019,Tues,0,Spring,3.625958,7,638,29,9047.9,3,3025,113
45698,2,Enterprise,2019-02-06,6,2,2019,Wed,0,Spring,3.63275,5,590,4,9047.9,3,3030,237
46070,2,Enterprise,2019-02-07,7,2,2019,Thurs,0,Spring,3.634542,17,677,164,9048.61,3,3003,280
45564,2,Enterprise,2019-02-08,8,2,2019,Fri,0,Spring,3.641875,14,685,0,9020.35,3,2920,235
25019,2,Enterprise,2019-02-09,9,2,2019,Sat,1,Spring,3.641375,4,412,0,8999.9,3,713,75
23874,2,Enterprise,2019-02-10,10,2,2019,Sun,1,Spring,3.643292,4,528,0,8999.9,3,650,160
45067,2,Enterprise,2019-02-11,11,2,2019,Mon,0,Spring,3.633125,25,481,0,8978.46,3,3023,125
46217,2,Enterprise,2019-02-12,12,2,2019,Tues,0,Spring,3.636083,8,161,29,8975.9,3,3023,55
46274,2,Enterprise,2019-02-13,13,2,2019,Wed,0,Spring,3.632917,29,181,99,8975.9,3,3037,129
46224,2,Enterprise,2019-02-14,14,2,2019,Thurs,0,Spring,3.63375,30,394,1211,8975.9,3,3038,153
44270,2,Enterprise,2019-02-15,15,2,2019,Fri,0,Spring,3.633333,14,241,286,8975.96,3,2916,197
24983,2,Enterprise,2019-02-16,16,2,2019,Sat,1,Spring,3.637708,8,648,0,8972.63,3,729,161
23708,2,Enterprise,2019-02-17,17,2,2019,Sun,1,Spring,3.636958,6,506,0,8951.9,3,643,55
45262,2,Enterprise,2019-02-18,18,2,2019,Mon,0,Spring,3.635583,10,684,5,8951.9,3,3003,155
45854,2,Enterprise,2019-02-19,19,2,2019,Tues,0,Spring,3.642083,16,510,19,8951.9,3,2998,80
46017,2,Enterprise,2019-02-20,20,2,2019,Wed,0,Spring,3.635792,25,576,3,8951.9,3,3004,105
46080,2,Enterprise,2019-02-21,21,2,2019,Thurs,0,Spring,3.644333,19,543,0,8958.9,3,3039,230
44999,2,Enterprise,2019-02-22,22,2,2019,Fri,0,Spring,3.633833,18,463,0,8960.95,3,2929,110
24804,2,Enterprise,2019-02-23,23,2,2019,Sat,1,Spring,3.638292,4,404,0,8951.9,3,720,80
23645,2,Enterprise,2019-02-24,24,2,2019,Sun,1,Spring,3.64425,1,729,0,8951.9,3,648,57
45337,2,Enterprise,2019-02-25,25,2,2019,Mon,0,Spring,3.63625,18,756,0,8969.3,3,3045,406
45970,2,Enterprise,2019-02-26,26,2,2019,Tues,0,Spring,3.634315,18,468,7,8961.06,3,3031,27
45743,2,Enterprise,2019-02-27,27,2,2019,Wed,0,Spring,3.639,31,648,12,8951.9,3,3043,160
45665,2,Enterprise,2019-02-28,28,2,2019,Thurs,0,Spring,3.634667,8,1111,3,8951.9,3,3083,208
44653,2,Enterprise,2019-03-01,1,3,2019,Fri,0,Spring,3.637054,23,1229,1,9067.52,3,2955,232
24065,2,Enterprise,2019-03-02,2,3,2019,Sat,1,Spring,3.638167,16,955,0,9095.89,3,735,156
23201,2,Enterprise,2019-03-03,3,3,2019,Sun,1,Spring,3.640208,6,1046,0,9095.89,3,639,64
43211,2,Enterprise,2019-03-04,4,3,2019,Mon,0,Spring,3.632375,6,480,0,8918.1,3,3056,150
45368,2,Enterprise,2019-03-05,5,3,2019,Tues,0,Spring,3.632167,16,420,0,8808.52,3,3061,50
45159,2,Enterprise,2019-03-06,6,3,2019,Wed,0,Spring,3.632417,27,395,4,8783.9,3,3059,50
45506,2,Enterprise,2019-03-07,7,3,2019,Thurs,0,Spring,3.634542,41,457,0,8784.06,3,3065,150
42495,2,Enterprise,2019-03-08,8,3,2019,Fri,0,Spring,3.644624,34,4456,0,9351.48,3,3003,2337
24036,2,Enterprise,2019-03-09,9,3,2019,Sat,1,Spring,3.625875,7,930,0,9548.11,3,718,72
22783,2,Enterprise,2019-03-10,10,3,2019,Sun,1,Spring,3.631203,9,658,0,9426.17,3,635,45
35380,2,Enterprise,2019-03-11,11,3,2019,Mon,0,Spring,3.63344,7,1263,0,9317.32,3,3002,376
36885,2,Enterprise,2019-03-12,12,3,2019,Tues,0,Spring,3.618,9,406,0,9144.17,3,2952,86
45012,2,Enterprise,2019-03-13,13,3,2019,Wed,0,Spring,3.628458,11,173,213,9023.9,3,3070,27
45606,2,Enterprise,2019-03-14,14,3,2019,Thurs,0,Spring,3.623542,49,743,344,9033.64,3,3085,150
44230,2,Enterprise,2019-03-15,15,3,2019,Fri,0,Spring,3.625208,37,875,25,9025.5,3,2974,80
23300,2,Enterprise,2019-03-16,16,3,2019,Sat,1,Spring,3.626473,1,1652,20,9182.2,3,721,136
22607,2,Enterprise,2019-03-17,17,3,2019,Sun,1,Spring,3.624917,0,1331,12,9071.59,3,661,143
44338,2,Enterprise,2019-03-18,18,3,2019,Mon,0,Spring,3.619125,5,1160,36,9015.45,3,3083,112
45028,2,Enterprise,2019-03-19,19,3,2019,Tues,0,Spring,3.625708,8,955,78,8981.15,3,3082,141
44868,2,Enterprise,2019-03-20,20,3,2019,Wed,0,Spring,3.629253,17,892,0,8956.23,3,3069,73
45137,2,Enterprise,2019-03-21,21,3,2019,Thurs,0,Spring,3.621792,18,895,0,8951.9,3,3086,69
44695,2,Enterprise,2019-03-22,22,3,2019,Fri,0,Spring,3.627167,26,1089,0,9054.34,3,2988,93
22945,2,Enterprise,2019-03-23,23,3,2019,Sat,1,Spring,3.631958,2,1083,9,9406.5,3,732,149
21917,2,Enterprise,2019-03-24,24,3,2019,Sun,1,Spring,3.635958,0,64,0,9383.89,3,636,32
44064,2,Enterprise,2019-03-25,25,3,2019,Mon,0,Spring,3.626736,20,610,129,9426.59,3,3085,104
45624,2,Enterprise,2019-03-26,26,3,2019,Tues,0,Spring,3.627792,20,972,125,9319.44,3,3091,114
45494,2,Enterprise,2019-03-27,27,3,2019,Wed,0,Spring,3.639083,34,844,17,9172.49,3,3093,46
45723,2,Enterprise,2019-03-28,28,3,2019,Thurs,0,Spring,3.670833,53,754,14,9077.93,3,3094,128
44768,2,Enterprise,2019-03-29,29,3,2019,Fri,0,Spring,3.651458,4,523,5,9067.46,3,2983,66
23694,2,Enterprise,2019-03-30,30,3,2019,Sat,1,Spring,3.669875,0,414,21,9095.89,3,711,23
23161,2,Enterprise,2019-03-31,31,3,2019,Sun,1,Spring,3.682667,0,444,1,9095.89,3,648,18
45463,2,Enterprise,2019-04-01,1,4,2019,Mon,0,Spring,3.648667,4,569,145,9095.89,3,3090,118
46189,2,Enterprise,2019-04-02,2,4,2019,Tues,0,Spring,3.666,7,83,39,9095.98,3,3096,50
45347,2,Enterprise,2019-04-03,3,4,2019,Wed,0,Spring,3.658201,24,371,58,9102.73,3,3094,54
45459,2,Enterprise,2019-04-04,4,4,2019,Thurs,0,Spring,3.667792,9,112,0,9120.04,3,3095,64
44626,2,Enterprise,2019-04-05,5,4,2019,Fri,0,Spring,3.676,8,67,123,9119.89,3,2991,45
23323,2,Enterprise,2019-04-06,6,4,2019,Sat,1,Spring,3.682833,1,2,0,9119.89,3,709,9
22630,2,Enterprise,2019-04-07,7,4,2019,Sun,1,Spring,3.68775,1,86,0,9125.98,3,643,14
44855,2,Enterprise,2019-04-08,8,4,2019,Mon,0,Spring,3.679958,24,78,43,9143.89,3,3094,57
45506,2,Enterprise,2019-04-09,9,4,2019,Tues,0,Spring,3.680667,23,116,19,9126.35,3,3100,60
45485,2,Enterprise,2019-04-10,10,4,2019,Wed,0,Spring,3.723833,50,46,30,9119.89,3,3102,86
45648,2,Enterprise,2019-04-11,11,4,2019,Thurs,0,Spring,3.714208,38,204,54,9119.89,3,3105,50
44937,2,Enterprise,2019-04-12,12,4,2019,Fri,0,Spring,3.727333,9,121,12,9119.89,3,2994,77
23461,2,Enterprise,2019-04-13,13,4,2019,Sat,1,Spring,3.728333,1,650,0,9110.65,3,721,106
22680,2,Enterprise,2019-04-14,14,4,2019,Sun,1,Spring,3.740667,0,615,0,9095.98,3,654,50
45005,2,Enterprise,2019-04-15,15,4,2019,Mon,0,Spring,3.717875,20,349,34,9084.15,3,3109,140
45835,2,Enterprise,2019-04-16,16,4,2019,Tues,0,Spring,3.721867,30,724,0,9264.3,3,3116,126
45593,2,Enterprise,2019-04-17,17,4,2019,Wed,0,Spring,3.721667,25,284,68,9272.66,3,3119,42
45521,2,Enterprise,2019-04-18,18,4,2019,Thurs,0,Spring,3.715375,6,379,103,9239.89,3,3114,59
44451,2,Enterprise,2019-04-19,19,4,2019,Fri,0,Spring,3.71525,2,144,113,9239.89,3,2976,23
23249,2,Enterprise,2019-04-20,20,4,2019,Sat,1,Spring,3.729167,1,4,0,9237.44,3,707,18
22506,2,Enterprise,2019-04-21,21,4,2019,Sun,1,Spring,3.739833,5,272,0,9215.89,3,659,39
45005,2,Enterprise,2019-04-22,22,4,2019,Mon,0,Spring,3.724542,4,95,0,9103.09,3,3120,36
46023,2,Enterprise,2019-04-23,23,4,2019,Tues,0,Spring,3.596946,6,241,0,9075.73,3,3126,104
45054,2,Enterprise,2019-04-24,24,4,2019,Wed,0,Spring,3.707,3,271,182,9098.11,3,3037,99
45584,2,Enterprise,2019-04-25,25,4,2019,Thurs,0,Spring,3.702083,7,76,6,9065.89,3,3129,41
44828,2,Enterprise,2019-04-26,26,4,2019,Fri,0,Spring,3.71425,13,111,5,9149.68,3,3028,68
23387,2,Enterprise,2019-04-27,27,4,2019,Sat,1,Spring,3.736042,6,14,0,9287.89,3,715,5
22620,2,Enterprise,2019-04-28,28,4,2019,Sun,1,Spring,3.72875,1,24,11,9287.89,3,660,5
45232,2,Enterprise,2019-04-29,29,4,2019,Mon,0,Spring,3.776917,6,344,19,9277.7,3,3159,176
46036,2,Enterprise,2019-04-30,30,4,2019,Tues,0,Spring,3.755625,3,388,174,9177.98,3,3161,107
45757,2,Enterprise,2019-05-01,1,5,2019,Wed,0,Summer,3.713625,15,63,27,9064.04,3,3170,36
45905,2,Enterprise,2019-05-02,2,5,2019,Thurs,0,Summer,3.705792,9,294,79,9070.06,3,3174,97
44870,2,Enterprise,2019-05-03,3,5,2019,Fri,0,Summer,3.711646,7,107,240,9014.2,3,3075,88
23358,2,Enterprise,2019-05-04,4,5,2019,Sat,1,Summer,3.723125,1,294,1,9019.49,3,719,34
22504,2,Enterprise,2019-05-05,5,5,2019,Sun,1,Summer,3.721875,6,505,0,9023.9,3,668,25
45466,2,Enterprise,2019-05-06,6,5,2019,Mon,0,Summer,3.709875,7,610,690,9055.99,3,3214,150
46234,2,Enterprise,2019-05-07,7,5,2019,Tues,0,Summer,3.696917,5,1750,306,9189.47,3,3245,178
48037,2,Enterprise,2019-05-08,8,5,2019,Wed,0,Summer,3.7075,2,1204,4,9421.39,3,3223,70
48258,2,Enterprise,2019-05-09,9,5,2019,Thurs,0,Summer,3.709375,11,1213,0,9464.62,3,3233,130
47081,2,Enterprise,2019-05-10,10,5,2019,Fri,0,Summer,3.700625,9,1509,80,9491.42,3,3108,96
25519,2,Enterprise,2019-05-11,11,5,2019,Sat,1,Summer,3.721542,2,1179,20,9510.77,3,746,55
24720,2,Enterprise,2019-05-12,12,5,2019,Sun,1,Summer,3.726708,4,1120,0,9528.14,3,698,61
47409,2,Enterprise,2019-05-13,13,5,2019,Mon,0,Summer,3.724417,4,788,19,9446.32,3,3232,87
48218,2,Enterprise,2019-05-14,14,5,2019,Tues,0,Summer,3.72281,4,336,59,9404.99,3,3240,107
48283,2,Enterprise,2019-05-15,15,5,2019,Wed,0,Summer,3.702292,9,722,0,9478.13,3,3260,225
48370,2,Enterprise,2019-05-16,16,5,2019,Thurs,0,Summer,3.75834,3,1351,2,9392.86,3,3252,157
46580,2,Enterprise,2019-05-17,17,5,2019,Fri,0,Summer,3.787676,8,216,5,9289.48,3,3108,32
24361,2,Enterprise,2019-05-18,18,5,2019,Sat,1,Summer,3.772375,9,260,0,9312.69,3,749,46
23371,2,Enterprise,2019-05-19,19,5,2019,Sun,1,Summer,3.790333,6,604,0,9292.17,3,688,76
46128,2,Enterprise,2019-05-20,20,5,2019,Mon,0,Summer,3.764458,0,262,0,9280.07,3,3223,96
46855,2,Enterprise,2019-05-21,21,5,2019,Tues,0,Summer,3.762583,7,173,0,9254.03,3,3231,51
46811,2,Enterprise,2019-05-22,22,5,2019,Wed,0,Summer,3.755353,27,113,0,9239.13,3,3232,77
46622,2,Enterprise,2019-05-23,23,5,2019,Thurs,0,Summer,3.769792,5,58,0,9215.89,3,3231,27
45974,2,Enterprise,2019-05-24,24,5,2019,Fri,0,Summer,3.774458,1,50,0,9215.89,4,3111,45
23599,2,Enterprise,2019-05-25,25,5,2019,Sat,1,Summer,3.78,0,24,15,9215.89,3,729,23
23081,2,Enterprise,2019-05-26,26,5,2019,Sun,1,Summer,3.789792,3,32,0,9202.31,3,679,36
46333,2,Enterprise,2019-05-27,27,5,2019,Mon,0,Summer,3.765556,25,130,0,9191.89,3,3237,54
46866,2,Enterprise,2019-05-28,28,5,2019,Tues,0,Summer,3.766583,1,111,0,9195.51,3,3233,81
47078,2,Enterprise,2019-05-29,29,5,2019,Wed,0,Summer,3.759875,26,349,0,9215.89,3,3235,168
46769,2,Enterprise,2019-05-30,30,5,2019,Thurs,0,Summer,3.741875,10,317,11,9366.54,4,3243,117
46675,2,Enterprise,2019-05-31,31,5,2019,Fri,0,Summer,3.7535,21,1194,0,9418.15,4,3121,102
24067,2,Enterprise,2019-06-01,1,6,2019,Sat,1,Summer,3.783042,6,219,0,9226.92,4,741,10
23243,2,Enterprise,2019-06-02,2,6,2019,Sun,1,Summer,3.780208,3,30,0,9212.05,4,679,44
46217,2,Enterprise,2019-06-03,3,6,2019,Mon,0,Summer,3.771375,15,190,6,9838.46,4,3263,45
46853,2,Enterprise,2019-06-04,4,6,2019,Tues,0,Summer,3.763333,4,166,62,9912.67,4,3268,45
47533,2,Enterprise,2019-06-05,5,6,2019,Wed,0,Summer,3.748375,9,92,10,9959.9,4,3336,27
47860,2,Enterprise,2019-06-06,6,6,2019,Thurs,0,Summer,3.786625,2,92,0,10002.98,4,3327,27
47051,2,Enterprise,2019-06-07,7,6,2019,Fri,0,Summer,3.786542,5,431,0,9965.22,4,3236,197
24259,2,Enterprise,2019-06-08,8,6,2019,Sat,1,Summer,3.798958,2,966,0,10005.21,4,786,111
22926,2,Enterprise,2019-06-09,9,6,2019,Sun,1,Summer,3.80025,7,630,0,9966.99,4,683,55
47310,2,Enterprise,2019-06-10,10,6,2019,Mon,0,Summer,3.773583,35,219,26,9944.93,4,3366,76
50108,2,Enterprise,2019-06-11,11,6,2019,Tues,0,Summer,3.781417,29,164,0,9936.2,4,3364,50
49717,2,Enterprise,2019-06-12,12,6,2019,Wed,0,Summer,3.780625,41,61,3,9935.84,4,3361,27
49490,2,Enterprise,2019-06-13,13,6,2019,Thurs,0,Summer,3.774417,3,26,81,9935.89,4,3336,36
49275,2,Enterprise,2019-06-14,14,6,2019,Fri,0,Summer,3.777801,14,153,9,9894.17,4,3243,59
26839,2,Enterprise,2019-06-15,15,6,2019,Sat,1,Summer,3.787583,0,9,7,9907.56,4,787,18
25901,2,Enterprise,2019-06-16,16,6,2019,Sun,1,Summer,3.796792,0,0,0,9911.89,4,699,0
49597,2,Enterprise,2019-06-17,17,6,2019,Mon,0,Summer,3.778,8,187,0,9936.55,4,3373,81
50118,2,Enterprise,2019-06-18,18,6,2019,Tues,0,Summer,3.77525,5,105,0,9936.04,4,3348,68
49995,2,Enterprise,2019-06-19,19,6,2019,Wed,0,Summer,3.776833,1,146,0,9936.49,4,3353,90
50407,2,Enterprise,2019-06-20,20,6,2019,Thurs,0,Summer,3.776167,5,267,7,9930.71,4,3355,154
49845,2,Enterprise,2019-06-21,21,6,2019,Fri,0,Summer,3.753817,8,242,6,9829.02,4,3318,136
26235,2,Enterprise,2019-06-22,22,6,2019,Sat,1,Summer,3.782583,22,304,9,9480.06,4,799,49
25704,2,Enterprise,2019-06-23,23,6,2019,Sun,1,Summer,3.803375,0,122,0,9479.89,4,741,0
49657,2,Enterprise,2019-06-24,24,6,2019,Mon,0,Summer,3.780549,55,313,49,9479.89,4,3350,108
50156,2,Enterprise,2019-06-25,25,6,2019,Tues,0,Summer,3.764667,10,47,32,9458.12,4,3354,41
50335,2,Enterprise,2019-06-26,26,6,2019,Wed,0,Summer,3.788066,1,12,0,9455.89,4,3341,50
50225,2,Enterprise,2019-06-27,27,6,2019,Thurs,0,Summer,3.779125,7,234,0,9456.37,4,3349,72
49542,2,Enterprise,2019-06-28,28,6,2019,Fri,0,Summer,3.791042,11,85,5,9194.43,4,3178,85
24517,2,Enterprise,2019-06-29,29,6,2019,Sat,1,Summer,3.801292,0,60,0,9167.89,4,724,14
25529,2,Enterprise,2019-06-30,30,6,2019,Sun,1,Summer,3.807875,2,44,0,9168.08,4,992,4
55738,2,Enterprise,2019-07-01,1,7,2019,Mon,0,Summer,3.778917,17,169,33,9230.51,4,3370,84
57033,2,Enterprise,2019-07-02,2,7,2019,Tues,0,Summer,3.794042,13,129,0,9195.33,4,3397,68
56712,2,Enterprise,2019-07-03,3,7,2019,Wed,0,Summer,3.823042,36,285,61,9235.24,4,3397,90
56949,2,Enterprise,2019-07-04,4,7,2019,Thurs,0,Summer,3.821417,30,130,9,9285.73,4,3406,63
54853,2,Enterprise,2019-07-05,5,7,2019,Fri,0,Summer,3.80675,31,183,16,9152.34,4,3045,131
24729,2,Enterprise,2019-07-06,6,7,2019,Sat,1,Summer,3.815167,3,789,11,9179.26,4,734,75
26058,2,Enterprise,2019-07-07,7,7,2019,Sun,1,Summer,3.843958,0,1032,0,9194.06,4,1032,61
55414,2,Enterprise,2019-07-08,8,7,2019,Mon,0,Summer,3.800708,14,248,1,9191.89,4,3406,63
54304,2,Enterprise,2019-07-09,9,7,2019,Tues,0,Summer,3.779333,41,153,14,9192.67,4,3384,90
55434,2,Enterprise,2019-07-10,10,7,2019,Wed,0,Summer,3.803667,27,176,0,9214.92,4,3418,63
56552,2,Enterprise,2019-07-11,11,7,2019,Thurs,0,Summer,3.783917,22,409,6,9264.53,4,3419,95
54134,2,Enterprise,2019-07-12,12,7,2019,Fri,0,Summer,3.794625,35,222,43,9253.73,4,3049,55
24525,2,Enterprise,2019-07-13,13,7,2019,Sat,1,Summer,3.80473,2,22,0,9239.89,4,720,11
25646,2,Enterprise,2019-07-14,14,7,2019,Sun,1,Summer,3.805417,5,15,0,9239.89,4,1031,16
55579,2,Enterprise,2019-07-15,15,7,2019,Mon,0,Summer,3.79825,11,111,0,9240.52,4,3428,86
56916,2,Enterprise,2019-07-16,16,7,2019,Tues,0,Summer,3.780456,25,382,0,9264.36,4,3441,54
55315,2,Enterprise,2019-07-17,17,7,2019,Wed,0,Summer,3.780208,42,694,0,9291.45,4,3452,99
52763,2,Enterprise,2019-07-18,18,7,2019,Thurs,0,Summer,3.791417,22,208,0,9298.1,4,3447,90
50707,2,Enterprise,2019-07-19,19,7,2019,Fri,0,Summer,3.78825,16,338,37,9435.36,4,3041,99
24953,2,Enterprise,2019-07-20,20,7,2019,Sat,1,Summer,3.787,1,70,0,9455.89,4,681,18
26306,2,Enterprise,2019-07-21,21,7,2019,Sun,1,Summer,3.805458,0,127,15,9455.89,4,1043,36
51829,2,Enterprise,2019-07-22,22,7,2019,Mon,0,Summer,3.791167,49,303,0,9332,4,3442,81
53362,2,Enterprise,2019-07-23,23,7,2019,Tues,0,Summer,3.795208,62,882,7,9392.69,4,3455,189
53186,2,Enterprise,2019-07-24,24,7,2019,Wed,0,Summer,3.796458,87,436,0,9348.9,4,3450,104
52767,2,Enterprise,2019-07-25,25,7,2019,Thurs,0,Summer,3.779583,8,60,0,9317.29,4,3445,27
50993,2,Enterprise,2019-07-26,26,7,2019,Fri,0,Summer,3.733083,37,50,0,9311.89,4,3034,18
24767,2,Enterprise,2019-07-27,27,7,2019,Sat,1,Summer,3.807542,1,16,19,9311.89,4,670,18
26429,2,Enterprise,2019-07-28,28,7,2019,Sun,1,Summer,3.79525,0,91,3,9311.89,4,1042,0
51331,2,Enterprise,2019-07-29,29,7,2019,Mon,0,Summer,3.78525,42,150,61,9303.13,4,3420,66
52180,2,Enterprise,2019-07-30,30,7,2019,Tues,0,Summer,3.787375,38,54,18,9295.84,4,3424,68
52489,2,Enterprise,2019-07-31,31,7,2019,Wed,0,Summer,3.789292,72,56,0,9288.51,4,3425,90
51742,2,Enterprise,2019-08-01,1,8,2019,Thurs,0,Autumn,3.75625,6,165,0,9291.14,4,3385,63
49163,2,Enterprise,2019-08-02,2,8,2019,Fri,0,Autumn,3.7445,32,197,23,9334.87,4,2960,59
24648,2,Enterprise,2019-08-03,3,8,2019,Sat,1,Autumn,3.777917,1,533,0,9345.89,4,645,27
26325,2,Enterprise,2019-08-04,4,8,2019,Sun,1,Autumn,3.786542,2,79,0,9313.79,4,1048,55
51922,2,Enterprise,2019-08-05,5,8,2019,Mon,0,Autumn,3.75125,49,390,0,9311.95,4,3449,126
52830,2,Enterprise,2019-08-06,6,8,2019,Tues,0,Autumn,3.751218,31,323,0,9332.01,4,3448,117
52632,2,Enterprise,2019-08-07,7,8,2019,Wed,0,Autumn,3.755766,41,102,10,9335.98,4,3451,71
52509,2,Enterprise,2019-08-08,8,8,2019,Thurs,0,Autumn,3.747375,47,152,5,9335.89,4,3456,73
50265,2,Enterprise,2019-08-09,9,8,2019,Fri,0,Autumn,3.737333,69,203,13,9336.66,4,3038,72
24966,2,Enterprise,2019-08-10,10,8,2019,Sat,1,Autumn,3.766833,2,49,0,9335.89,4,684,46
26358,2,Enterprise,2019-08-11,11,8,2019,Sun,1,Autumn,3.783125,0,55,5,9335.89,4,1056,41
52816,2,Enterprise,2019-08-12,12,8,2019,Mon,0,Autumn,3.742,72,1121,6,9342.63,4,3521,198
